word,shapley,category,path,pronoun,particles,misspelling,label_0,score_0,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,label_12,score_12,common,common_w_cutoff,avg,avg_w_cutoff
และ,0.000849021498316854,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เครียด,0.0008353397715836763,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091
นะ,0.0008111308577071419,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,True,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ขี่,0.000795871252194047,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ไม่,0.0007887674722893395,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ขอบใจ,0.0007514679131822453,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติ (Disrespectful),-1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,,,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,1.0,1.0,1.4545454545454546,1.4545454545454546
จ.,0.0007511495302120845,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,0.0,0.0,0.0,0.0
แก้ว,0.0007430077530443668,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.18181818181818182,0.18181818181818182
ที่ผ่านมา,0.0007321296725422144,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
คะ,0.0006818219244003001,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,2.0,2.0,1.5833333333333333,1.5833333333333333
ทรมาน,0.0006753169000148773,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,-2.0,-2.0,-1.6666666666666667,-1.6666666666666667
เธอ,0.000658038559354017,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,True,False,False,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,1.1666666666666667,1.1666666666666667
เปน,0.0006361234617435326,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
แหละ,0.0006123832181880348,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,0.0,0.0,0.09090909090909091,0.09090909090909091
กรี๊ด,0.0005998250562697649,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,ไม่ให้เกียรติ (Disrespectful),-1.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091
ใน,0.0005986914694817229,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
สนใจ,0.0005882033927668748,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,,,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,0.8181818181818182,0.8181818181818182
ตก,0.0005811702211434811,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ชั้น,0.0005241103935986757,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,True,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ครับ,0.0005117864899906906,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,True,False,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,2.0,2.0,1.8333333333333333,1.8333333333333333
หลัง,0.0005102984141558409,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
น่ารัก,0.000507754273712635,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,,,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,1.4545454545454546,1.4545454545454546
กันเอง,0.0005015537608414888,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.45454545454545453,0.45454545454545453
แถม,0.0004944060785235481,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,,,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,0.5454545454545454,0.5454545454545454
ไว้,0.00048588564118390293,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
โอ้โห,0.0004715411923825741,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,0.0,0.0,0.16666666666666666,0.16666666666666666
สิ,0.0004686366966260331,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ว้าว,0.00044510234147310257,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,,,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,0.9090909090909091,0.9090909090909091
บ้า,0.0004213796928524971,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,,,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,-2.0,-2.0,-2.0,-2.0
น่ะ,0.0004213796928524971,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
อ่อ,0.0004069056225478218,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
อ๋อ,0.0003941582648881844,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.08333333333333333,0.08333333333333333
เคย,0.00039366271812468767,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เอา,0.0003813703662733662,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
มั่ง,0.00037671439349651337,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091
ปลา,0.0003654878679312822,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
รุ่น,0.0003515693824738264,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
สมาธิ,0.00033784937113523483,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เป็นไร,0.00033028984851226576,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ไม่ให้เกียรติ (Disrespectful),-1.0,ไม่ให้เกียรติ (Disrespectful),-1.0,ไม่ให้เกียรติ (Disrespectful),-1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,,,ให้เกียรติ (Respectful),1.0,ไม่ให้เกียรติ (Disrespectful),-1.0,-1.0,,-0.09090909090909091,
หรอ,0.00028121048107561543,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091
ตรัง,0.0002683750353753567,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
พร้อม,0.00025474199564891987,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
จ้า,0.0002455105629956556,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,True,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,0.0,0.0,0.16666666666666666,0.16666666666666666
เจ็บ,0.00023519503884017467,1. Respect,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
